instance,gini_clause_size,gini_var_occurrence,gini_lit_occurrence,avg_overlap_vars,avg_overlap_lits
8d9ceae0a481ed4d905540d1cab3e579-fla-qhid-500-2,0.0,0.13591,0.212203,0.334658,0.334081
07b7859003d84402cbb1ebdc37655d55-6s186_Iter20,0.117037,0.349821,0.356278,0.365695,0.354715
7799552b19a09e71c6bb4b22c2b9811a-unif-k7-r85-v180-c15300-S94225360-10,0.0,0.0232465,0.031994,0.158016,0.150236
ed76b075cdf07435c6e4f6203dd10cb7-SCPC-700-88,0.670186,0.131373,0.348671,0.404514,0.199953
c2250d305a7aee4ece37b77ac8bd9318-bibd-19-57-9-3-1_glb,0.173908,0.346594,0.381101,0.472031,0.432362
a63511532fcf1f6e97970dd2decb631f-fdmus_b22_588,0.0923495,0.195231,0.229814,0.503882,0.462432
87299adce23f0c548828035764f38f24-unif-c1075-v250-s2065383550,0.0,0.153281,0.218115,0.336023,0.334916
2bb28b681b47bbf1bc314ade967e3b80-unif-k5-r21.117-v440-c9291-S7180882663174638018,0.0,0.0549461,0.0790771,0.203673,0.201826
3c699e21daeedc5ae2797e36968a7058-shuffling-2-s376420895-of-bench-sat04-984.used-as.sat04-1000,0.106052,0.226765,0.264578,0.513517,0.468718
9a2f1ca1c664bbee7914419450c114d1-Q3inK09,0.0,0.0,0.0,0.334484,0.33444
494ff75aa116059d5086b7997a599ea0-unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN,0.0,0.0239577,0.033279,0.161275,0.151778
221a8e5ed07f9fa0f19f67cbd52e78ad-fla-qhid-380-4,0.0,0.140123,0.208476,0.335151,0.334286
b99d3a77d5e3d9056e844b4871c1e21f-unif-k3-r4.2-v6000-c25200-S1629487320-053,0.0,0.157565,0.221269,0.333426,0.333388
a50f47f4f7b94f8291e2a9027bb77bc1-3col80_5_1.shuffled,0.060945,0.00225058,0.125463,0.604222,0.386324
42c517fbeacff62c4262bff30ee73406-gencnf-k8-r180-v80-c14400-03-S1976333176.shuffled-as.sat03-1805,0.0,0.0159991,0.0245768,0.170332,0.145969
bae8fb730bf797ccab69db236f7fdb29-unif-k5-r20.275-v1280-c25952-S56628693062986075,0.0,0.0529752,0.0777065,0.201252,0.200638
ab39937e00fb63e9db881586ad72caec-fdmus_b21_132,0.0928791,0.207853,0.246067,0.498299,0.462534
56f1145284f9274aa477f044975f7d2a-hgen2-v450-s1892026637,0.0,0.0297693,0.0357143,0.333333,0.333333
e651b47c984a4e38a559dc57ec3823ba-OKgenerator_s0=32s1=24n=120l=7cp=10200-Dnr0=0nr1=7-o.shuffled-as.sat05-1589,0.0,0.0220191,0.0325376,0.166278,0.154092
0c625c6cb39d9c4fd18d76bf3714fbcb-fla-350-0,0.0,0.150289,0.215257,0.335275,0.334315
3019b08b7798697fe2a4557f469ba6c3-unif-k7-r87.79-v100-c8779-S5805136861424265470,0.0,0.0202251,0.0292172,0.171482,0.15648
ca28f0260c5fffd88ea4d0f9d37ca6ce-okgen-c1750-v350-s135580461-135580461,0.0,0.154383,0.212387,0.335184,0.33419
ce9490fdb1c52b1810e74852c0125717-em_7_3_6_all,0.152188,0.288751,0.484283,0.451018,0.455343
f7338c8e21a9a65df77afd3fb01dd950-Schur_161_5_d31,0.0272625,0.157604,0.569572,0.351053,0.351087
0041051c73dcdd885d412a38e8b09fba-rphp4_065_shuffled,0.0531155,0.571602,0.759102,0.342909,0.333604
94ec53c48fe813b9cc8d6e0eef4feada-fdmus_b17_1295,0.0939257,0.218743,0.260376,0.495822,0.460707
4367b00f924baf1032fdf7e6a144e1b4-bench_11077.smt2,0.118093,0.326509,0.342064,0.404238,0.388812
776dc794adfd0aaafda9d7d17dd31bc7-4col120_9_8.shuffled,0.00207612,0.000676613,0.000685288,0.52381,0.341317
678a9ef6480e155f8b2dd6de15c1af85-connm-ue-csp-sat-n800-d0.00-s547693512.used-as.sat04-940,0.00661886,0.191065,0.568505,0.350648,0.351557
94924683df1417116678b7357c0b7bb7-unif-k3-r4.25-v400-c1700-S125259973-020,0.0,0.15104,0.217925,0.334989,0.333971
2a84f1393797a1607a444948b86984c1-x9-10092.sat.sanitized,0.108507,0.0477145,0.32774,0.529055,0.497549
57391221565790febebbc1105fc06218-bench_1979.smt2,0.0922875,0.255292,0.252929,0.45158,0.395213
abe250aab51014007cda436838152bf8-unif-k6-r40.0-v400-c16000-S7187600502190115439,0.0,0.0360598,0.0509797,0.171975,0.169309
12b4a08e412a3bffb513ca65639c7c69-Folkman-175-7416734.sanitized,0.0,0.787177,0.147702,0.349073,0.333333
d07b717548b8c9c1477dd7f4a650bdf7-544707209399nc.shuffled-as.sat03-1670,0.00221441,0.180116,0.205927,0.383331,0.346227
c9d1ee00658377323e9c448788a6d56f-unif-k5-r21.3-v90-c1917-S1040456712-073,0.0,0.0504504,0.073968,0.219242,0.209293
f3a19756b536f6712672223864bd1a8a-unif-k3-r4.25-v420-c1785-S531507935-068,0.0,0.151942,0.21034,0.335038,0.334245
493a59a50c2de1fb1ca2b05aee2cca80-fdmus_b17_1332,0.0940654,0.221388,0.263068,0.494514,0.458506
62d99c9a4d1fe9211f3e38b1ac454704-shuffling-2-s757623650-of-bench-sat04-428.used-as.sat04-705,0.0886841,0.362726,0.528382,0.510056,0.498276
3b1e23811aa4bff23d02f9ee17140060-bench_2395.smt2,0.0940219,0.264532,0.264918,0.449994,0.394851
3852e69c0548f7515dc04e0dab0db7e8-okgen-c2975-v700-s854914539-854914539,0.0,0.155593,0.215248,0.334332,0.333791
748dc5b993384a4b6de7cd91f7bfd755-unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN,0.0,0.156414,0.21592,0.333576,0.333442
92c8105917184fa6adfa49f17d43f9d6-unif-c2940-v700-s925371735,0.0,0.160883,0.22554,0.334409,0.333847
97ef5e141461d064e1eb89d617a3a3a7-fdmus_b14_292,0.0926823,0.210577,0.246455,0.489792,0.453248
dd871dcfc8b837cd848d253dff26a478-unif-r3-v500-c1500-01-S1216319912.shuffled-as.sat03-1095,0.0,0.190888,0.253602,0.334698,0.334094
b004a860aa472a75b393c9fa934d409f-6-3-8,0.0698042,0.515997,0.50425,0.366494,0.365228
4cd1e40dc277f1b09429f0bd4a502888-bench_4940.smt2,0.08792,0.251403,0.257651,0.443872,0.393229
eefcd0e28a0747366b3480cda341784f-MUS-v310-3,0.0,0.195003,0.22855,0.33514,0.334225
ea0f91f6bf97e081e06c74631a5f524f-x9-11047.sat.sanitized,0.108428,0.0527014,0.330517,0.528942,0.497545
5f6c228a92fad66e36f9de4b4c7e0d8e-unif-k5-r21.117-v350-c7391-S6288900680238461676,0.0,0.0545995,0.0765725,0.204659,0.202326
78d8d57fba6288e5a76639e949875c77-dead-dnd005.shuffled-as.sat05-3111,0.182402,0.258567,0.495586,0.384943,0.367176
23daec2c71ce3c1e346e6042f3dc42eb-mdp-32-14-unsat,0.0868069,0.48681,0.489929,0.318927,0.28401
0fa28db92de1b06953c018451455d746-unsat-pbl-00150.sat05-1328.reshuffled-07,0.118143,0.628791,0.740301,0.318038,0.398681
0b3fda895164dcb82aad495c5d82178a-unif-k7-r89-v70-c6230-S167199451-11.UNSAT.shuffled,0.0,0.0191529,0.0267206,0.185691,0.162806
91940d81ce7c1574a322867034d53270-bench_2858.smt2,0.0951088,0.270078,0.271764,0.448934,0.395049
45fc926d5647441fba9ee5553bf80bc8-sgen1-sat-180-100,0.101675,0.206031,0.204517,0.362748,0.342838
f890cf3a4eae607e2f625fa57f95f702-okgen-c1800-v450-s1346056439-1346056439,0.0,0.161293,0.222869,0.334855,0.333933
d328c11941d27fcabc1688663bdc64ea-erin2_0x1e3-216,0.0847664,0.387576,0.394664,0.484288,0.348413
a85db7ae2d8ab543d6c166607d7af3fa-mp1-bsat192-689,0.0,0.0166682,0.0438929,0.333333,0.333333
f273d5eed24fda172930b3b117b63755-x9-12060.sat.sanitized,0.108488,0.0502796,0.329093,0.528994,0.497523
a05cbc43bebd217c3fd5e19af816e2cd-or_randxor_k3_n610_m610.sanitized,0.105958,0.318887,0.295273,0.362282,0.375066
6088330795d3439f27e8c1df4a1936ec-unif-c1290-v300-s1172855878,0.0,0.156036,0.218397,0.33569,0.334598
f776baea7c21d1857aa0c6afce380949-bench_1133.smt2,0.093495,0.262838,0.263689,0.449284,0.394321
4916d9188363fd4ab4e1f6723ee0034b-fdmus_b22_114,0.0927824,0.207752,0.246113,0.489599,0.459786
50a8878e272e023965c30f5dc5c495fd-SC22_b22_1.bench,0.108804,0.292364,0.451342,0.488432,0.470603
316510bacac492054706281e293b09f1-okgen-c2275-v650-s1183354606-1183354606,0.0,0.172697,0.243783,0.334499,0.333871
02223564bd2f5c20768e63cf28c785e3-mp1-squ_ali_s10x10_c39_abio_SAT,0.123388,0.135725,0.183646,0.478028,0.417095
6d3ad06ffc07d1a5972664f33ba87637-fdmus_b15_499,0.0937759,0.222465,0.26426,0.492344,0.457663
d5234444b8633216f6a3b40c88e2e6bc-Urquhart-s3-b4.shuffled-as.sat03-1557,0.0674646,0.248318,0.248318,0.31282,0.263822
3716b5c83e21e7942ad97ea9e6edcb91-unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE,0.0,0.0201592,0.0310953,0.206715,0.171783
eb6ee5f87c7845542c5ce5284179131a-unif-k7-r89-v60-c5340-S108799362-035,0.0,0.0182495,0.02881,0.194163,0.166514
2fd52ba202d647276a3b6e4c5bb6b984-x9-07045.sat.sanitized,0.108451,0.0511767,0.329675,0.528973,0.497541
5cf1552b0d00cc5f6cf914e93df5e9f6-unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN,0.0,0.0577236,0.0821924,0.201596,0.200807
694a5a54fd830b1b8ac82484241cf5e2-dlx2_aa,0.246816,0.412962,0.486615,0.4954,0.472864
9da5ac8c85d8a5ff3d81cd40004cf4b7-ER_500_20_4.apx_2_DC-AD,0.137966,0.235813,0.471323,0.501446,0.49615
a6a68ebc493fa16402d5269f0cd61abe-unif-k6-r43.37-v200-c8674-S721703781734835771,0.0,0.0341938,0.0499977,0.177534,0.172019
9421f2f63e63850f146c2e2d9413820c-aloul-sr06-chnl10-13,0.0605296,0.0,0.423077,0.5,0.5
f0808fe12327f635d2c3b3aa2196035f-unif-k5-r21.117-v455-c9608-S8034419713072743778,0.0,0.055258,0.0776696,0.203554,0.201786
ecc1540e0da01497cb01a929ab2b4381-bench_5516.smt2,0.108282,0.275615,0.287588,0.456321,0.403085
45e3dcdb0d691fa9ba230d3c18dd35b3-okgen-c2100-v500-s566878928-566878928,0.0,0.158759,0.220299,0.334759,0.334023
c21096fa2f550785c33dc862d83bc941-case17.normalised,0.108578,0.0502396,0.329024,0.529002,0.497537
dda11c99732978f849fa2378d2742ae9-unif-k6-r42.022-v280-c11766-S2530772615699236122,0.0,0.0377301,0.0518196,0.174315,0.170443
59ad66d2b483fd22af8e75e03e854fd4-unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN,0.0,0.157731,0.214043,0.334198,0.333816
d8ff67f70b7b336c04b693b216e26754-fla-komb-540-1,0.0,0.135491,0.195442,0.334514,0.334036
9934cfcba792b2967401a5edfc555ae7-battleship-12-23-sat,0.435097,0.0,0.0217391,0.465945,0.405869
cfd1346d0bd598be135475ecd856eb9e-icosahedron.shuffled-as.sat03-1438,0.0,0.0,0.0,0.326316,0.272727
5d1c8ab90943b3ddd9409de4910d7c95-fla-qhid-200-5,0.0,0.127533,0.206444,0.336945,0.335519
bf376371d7ed9189be848b5fbce7abea-unif-r4.25-v550-c2337-10-S489037386.used-as.sat04-70,0.0,0.153624,0.214746,0.334755,0.333996
b4a1ad7a54baf6040c7b5c715925c27e-unif-k4-r9.931-v159-c1579-S2902785041490344356,0.0,0.0932303,0.124863,0.257134,0.253458
d62cd0b2d80c223f37a277dde1cce2e8-unif-k5-r20.275-v1280-c25952-S4579597552552202689,0.0,0.0556762,0.0789167,0.201259,0.200631
36cb5449fb97de67fa6031a73ea1f5e6-rbsat-v945c61409g10,0.00690833,0.107094,0.545906,0.500752,0.500186
643177c8894fb688f20e6ce8d3f4bb70-x9-10028.sat.sanitized,0.108507,0.0473646,0.327565,0.529059,0.49755
95bb75b5ed3f63de357b4d406f0359d9-homer07.shuffled,0.06917,0.0,0.409091,0.5,0.5
1d8ba32a4ced58e32e4e5458b58dfc72-4col260_9_6.shuffled,0.00096,0.000316713,0.000318562,0.523045,0.340609
9fb91d0c200f62858f9833b450a74dca-gencnf-k10-r720-v38-c27360-02-S1092725406.shuffled-as.sat03-1719,3.65485e-06,0.00629398,0.0133094,0.270674,0.169713
0f09ab9ee9e42536438c6cbe9679a9b5-glassyb-v600-s1215621977,0.0,0.0,0.144105,0.334282,0.3338
25646a739e9b5b45c0a4253c75c7bfd1-unif-k4-r9.121-v8800-c80265-S8316123604697697234,0.0,0.0934107,0.131855,0.250129,0.250062
daa9de1370944c73a36beb7a4e30cce7-fphp-035-029.shuffled-as.sat05-1221,0.0147619,0.0,0.484127,0.50361,0.5
ba7322422ec6cc6b493c930d50f2de38-fdmus_b17_841,0.0937653,0.217463,0.261188,0.489452,0.460922
aeb2f2671852324a90215230b61126f7-4col260_9_9.shuffled,0.00096,0.000316713,0.000318562,0.523045,0.340609
9632143b15027a285d8bc9776ed7bc97-unif-k5-r20.876-v580-c12108-S6341769005917627373,0.0,0.0580591,0.0807077,0.202798,0.201396
8027b8da486161b21f9ed6a1d66ed23a-fdmus_b17_419,0.0925206,0.177396,0.216251,0.521271,0.465268
d0478dcb9b05049cfd3f1a68f7622ba2-unif-k3-r4.2-v14000-c58800-S310111511-029,0.0,0.158022,0.220979,0.333383,0.333362
e3df9d9dd124248306903d06068ba7bf-unif-c1912-v450-s669590537.shuffled-as.sat03-1711,0.0,0.160245,0.220434,0.334784,0.333954
182e9fe8ef2a85945f0c9f87b669f572-grid-pbl-0080.shuffled-as.sat05-1344.shuffled-as.sat05-1344,0.0032519,0.0205946,0.0213066,0.306455,0.431159
7a724c1b410a1c366b57a43d468c4d22-unif-k7-r86.116-v160-c13779-S153169687379247323,0.0,0.0233658,0.0337231,0.160054,0.151187
c1558a945547d79f8c0ab8087e1775d0-unif-k5-r20-v600-c12000-S793374232-15,0.0,0.0555127,0.0785167,0.202669,0.201343
0d92682f54d602451eeae3e220b76f82-x9-11073.sat.sanitized,0.108438,0.052094,0.330178,0.528957,0.497546
2fb8168689d11dbaaddc30b5aeec9c46-fla-komb-520-4,0.0,0.13699,0.19776,0.334516,0.333914
d5acef3b0cd1c45392ff7e5ff1225143-rbsat-v1150c84314gyes4,0.00618452,0.107053,0.546749,0.500626,0.500136
cc8f9bc6255d0afbcdff11faf420d887-okgen-c1400-v400-s1398668877-1398668877,0.0,0.165265,0.242539,0.335098,0.334063
09cc1584b7eca98c2fcb537d33f05e74-unif-c1260-v300-s93042610,0.0,0.160319,0.227436,0.335442,0.334504
b7f224395099de9ed0b29db0ff4f2941-unif-k3-r4.25-v500-c2125-S799705985-049,0.0,0.153036,0.223211,0.334814,0.333973
130c534cf7448433b39ce2aa438484db-SGI_30_60_30_30_2-log.shuffled-as.sat03-133,0.000501111,0.1176,0.127947,0.521059,0.270111
642af293e4905ddfc0a6717e3e1bbf56-qg7-12.shuffled,0.0972696,0.00440217,0.231892,0.409041,0.415117
4dd02416b13b86ae036dfa071eadd9e0-bench_11378.smt2,0.110596,0.304473,0.319088,0.404585,0.392472
b2dc318d919286f9bdaf8b2dc8ff66b8-bench_7433.smt2,0.118267,0.32683,0.342449,0.404461,0.389147
f044b1cc1fd3f6407b3537cca495f7c1-Urquhart-s4-b3.shuffled,0.0835045,0.243374,0.243374,0.349835,0.290448
ab629dbfc7a871f762beebf3a1d0c448-fla-barthel-320-4,0.0,0.16081,0.22938,0.33529,0.334371
3d7ab8c343529787eea949878de6ed83-unif-k3-r4.2-v6000-c25200-S1490060417-003,0.0,0.155258,0.219143,0.333468,0.333384
ef129c2bd48dd27e5d20e5d10bcc42d9-2pipe_2_ooo_q0_T0,0.265237,0.486323,0.557118,0.476913,0.45226
310395b8f830276b49180f8b59c49eb6-okgen-c3250-v650-s1499314776-1499314776,0.0,0.145512,0.204712,0.334306,0.333833
e7bb3ecd36cf994dba52956016e38231-rand_net50-30-5.shuffled,0.0987467,0.159907,0.18197,0.518787,0.468433
50e9f754408cd197a88e1da71bfe2c95-unif2p-p0.7-v5500-c14685-S1517457236-16-SAT,0.0777754,0.205994,0.27244,0.399482,0.399508
a5275ddb6c4e1b62010f38631a6f62a3-unif-k3-r4.25-v380-c1615-S1694258328-099,0.0,0.14925,0.208056,0.335007,0.334171
b043968ec004b4ac19eb31926c24d22c-mdp-36-11-unsat,0.0851663,0.490101,0.493287,0.320455,0.284162
faeb113864d97ea4cb3f01f95d2fe92f-SCPC-800-44,0.55767,0.105736,0.17998,0.454115,0.336855
7c7584b792aba1305b2b640feae8b70b-unif-k3-r4.25-v480-c2040-S1338462531-082,0.0,0.159997,0.220909,0.334829,0.334018
fd2d9bcc391eb911b99ac9c998da3b69-unif-k5-r21.117-v490-c10347-S5526178878553370365,1.93278e-05,0.0512043,0.0745522,0.203281,0.201616
2001762ff66aa6082bd06eb3a03d582f-unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE,0.0,0.157892,0.222301,0.334372,0.333961
b9584d8d1400b3b0c34915be045f3b36-unif-c1680-v400-s948862108,0.0,0.16085,0.225576,0.334859,0.334192
df75c5f3a8578e6ffdec825877c4d82a-fla-komb-400-4,0.0,0.137479,0.204854,0.334898,0.334217
91e0db01b254eb78f6643328045bfeb9-sted5_0x1e3-20,0.0688326,0.356229,0.367704,0.504527,0.342037
08dbd282e24f5e667582a926563f9d88-bench_5070.smt2,0.087897,0.251005,0.257125,0.4442,0.393282
0e89b0f96c99f1a6aaaf66c3ae805919-SCPC-500-15,0.529634,0.12249,0.280225,0.327092,0.161843
d953484ffed4ab8858bf03c379dca465-unif-k3-r4.26-v400-c1704-S785747282-100.UNKNOWN,0.0,0.16186,0.212473,0.335172,0.33418
e16217e6a1c549820cfc6e32a5d2c964-bench_3406.smt2,0.109207,0.2754,0.28784,0.457734,0.40346
8ade4374747d6e07ce5327ffd5cff6f4-unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN,0.0,0.15556,0.214006,0.334526,0.334008
4945f3566714e47792e7e83cbd72ae33-unif-k3-r4.26-v450-c1917-S1008065350-031.UNKNOWN,0.0,0.158534,0.214426,0.334826,0.334049
518baf9271c095fd01074c3ce98a1441-stb_588_138.apx_1_DS-ST,0.106659,0.243399,0.437588,0.494838,0.484468
824cd6f379c23cc863e501e397092cb9-BubbleVsPancakeSort_7_7,0.1539,0.46444,0.484922,0.373971,0.34849
c110af68a79fe83c2a4c28d249c3e1bb-unif-k4-r9.931-v175-c1738-S5958750639815058731,0.0,0.0931596,0.125253,0.256566,0.253122
83628f8fe950fde6e67a24f9eb18c884-x1mul.miter.shuffled-as.sat03-359,0.17831,0.387508,0.424876,0.439413,0.3752
b72aea52992e68c4a7e60ec84d6494c5-ssAES_2-2-4_round_8-10_faultAt_8_fault_injections_2_seed_1588239689,0.1246,0.291847,0.309045,0.466155,0.410811
2b8cbbd29404a05b4f7caa010e5fa505-fla-550-6,0.0,0.150697,0.214042,0.334554,0.333891
5c818886c2ab5d0568dc44b017282a5e-fdmus_b17_860,0.0931864,0.201867,0.242233,0.486161,0.463078
214e296bcd28830ca8083c7ee54f52f8-bench_1949.smt2,0.095301,0.270624,0.272097,0.449065,0.395166
839f9d9879e6dfffdf12fc1f2f4f9546-linvrinv9.sat05-568.reshuffled-07,0.0838654,0.211231,0.222489,0.480974,0.402866
1afc848ba120809d785fcbc4bb64d92f-unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE,0.0,0.0238004,0.0337877,0.175076,0.158111
ad2707c996bf5352adf6652f3ee5b62e-unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN,0.0,0.0546592,0.0778648,0.236202,0.217153
2de2fae0ba0682cdde41af2216550302-SGI_30_60_28_50_8-dir.shuffled-as.sat03-128,0.00502074,0.145403,0.56732,0.500395,0.5
ef330d1b144055436a2d576601191ea5-crn_11_99_u,0.0238588,0.22728,0.302178,0.361874,0.345857
7314d9404b4a762965dc48cd5ff14749-driverlog5_ks99i.shuffled-as.sat05-4022,0.0126602,0.449383,0.70002,0.500409,0.499998
3c2150f3f8a24bb6ee48615c0dce8544-fla-barthel-420-4,0.0,0.161728,0.235972,0.335137,0.334266
822cf4daaa4e1d16ad53d088ff567f32-RoundRobin_n15_d13,0.0216088,0.0,0.474359,0.504082,0.5
6f64291d9d8e9d6e8dac003292aee7ed-hgen2-v400-s161064952.shuffled-as.sat03-1681,0.0,0.0306845,0.0357143,0.333333,0.333333
fe89072915c3c59412228915674531d4-unif-k3-r4.25-v540-c2295-S1916548023-003,0.0,0.161659,0.229316,0.334494,0.333888
4a78767c3a867d3b1b8381edb4f650ea-SGI_30_60_23_50_8-log.shuffled-as.sat03-117,0.000501975,0.0776288,0.0843615,0.520962,0.268872
c978a0bb052660020e4739ed163a6188-26_0,0.0706954,0.218893,0.220962,0.435001,0.376812
5bf70209a3e832543c8f3b0059d39172-jgiraldezlevy.2200.9086.08.40.194,0.0,0.154257,0.217291,0.341786,0.337335
947b16c94f514b699b82a91ed314ebf8-x9-08005.sat.sanitized,0.108536,0.0480169,0.327786,0.529056,0.497524
a48d1824522ea3eebe9aa6f0b97c8cf7-E07N15,0.352133,0.828494,0.859925,0.463749,0.468784
2767b27ec0d0528e8508e53e2bad4c96-unif2p-p0.8-v1295-c4027-S1665384822-14-SAT,0.0571312,0.187694,0.261468,0.378275,0.37787
b1445890c4b408c17b20398104edceb0-gensys-ukn005.shuffled-as.sat05-3584,0.164518,0.657046,0.810826,0.18112,0.179988
51a556fa4b48c8cdc2e5b94b39e6c350-bench_2197.smt2,0.0935462,0.262954,0.263385,0.449935,0.394723
df4c86b3a6551fa9f72a188b0701bea5-DLTM_twitter799_70_13,0.0900495,0.353236,0.357755,0.410367,0.39565
fe34a65425649c1aa2a0b7b705f6bf43-SGI_30_80_29_60_7-log.shuffled-as.sat03-218,0.000493054,0.0769361,0.0811926,0.513129,0.264934
7f4e62db61cbdeec75438292ce48f695-fdmus_b17_1042,0.0931924,0.207129,0.251515,0.485343,0.458542
b4060752136962de1b02d31c042e41b7-bench_12903.smt2,0.103687,0.287011,0.298771,0.404404,0.391821
cd86fbfd8b7e0d66ec5fe8fe85c014d3-mchess22-mixed-35percent-blocked,0.0916656,0.982684,0.280935,0.5,0.5
8d2550135bc33d39832de5d93572543f-unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN,0.0,0.0564799,0.0801376,0.201606,0.200802
276af15ed112cb50317df29e745eab0f-x9-08026.sat.sanitized,0.10847,0.0486777,0.328357,0.52902,0.497552
e4695710aef0fb01226d484be4055dfc-ER_400_30_4.apx_0,0.31588,0.355942,0.448642,0.494932,0.486604
f4d755decf1b37f2f98f9cecdfd84192-unif-k6-r43.033-v220-c9467-S5599998797880472784,0.0,0.033934,0.0502157,0.17649,0.171486
3d9bb4bb03bb969c789a0518b6a45f70-fdmus_b22_376,0.0927693,0.203834,0.240905,0.499678,0.463024
1401185fe7e0a5f1139ff4755d65a089-size_4_4_4_i4096_r8,0.131993,0.238344,0.297728,0.47387,0.41637
22094af8de29b809a9e9ff417883e5bf-bench_1822.smt2,0.0901361,0.244679,0.239089,0.452245,0.39549
cc5a1780589811da95d14554639262bb-x9-05085.sat.sanitized,0.108269,0.0589266,0.334151,0.52879,0.497578
0f9024ea8b0a73bf617ed16b0a4ad319-ezfact64_9.shuffled,0.0476675,0.141656,0.146221,0.382892,0.340681
9c85afa2b91dcacb9f423db437f34507-modgen-n200-m90860q08c40-1876,0.0,0.161924,0.226584,0.341741,0.337378
bfa79ebcc899c9123f2692fdea3e3762-unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN,0.0,0.0555874,0.0796265,0.201282,0.200633
1f5c58f9ba3ba94cfb19680307598036-unif-k5-r21.117-v475-c10031-S226410887817501859,0.0,0.0523258,0.0747667,0.203382,0.201706
e2f9d65fce76b7d1beec7056e574a8ff-unif-k5-r21.3-v100-c2130-S393518083-009,0.0,0.0527831,0.0769737,0.217023,0.208247
14ddd0d10d662feeb6fc411df57c9b5f-289-sat-5x8,0.0776786,0.0,0.46875,0.339513,0.343284
c80272f818243d5dec1668f7b9052e06-x9-07000.sat.sanitized,0.108541,0.0479739,0.327744,0.529057,0.49752
287319f0d6af6ed0fc9a781c0d59b156-hgen3-v350-s524562458.shuffled-as.sat03-1688,0.0,0.0273143,0.0357143,0.333333,0.333333
7cbcfdc8ac9e1e1f10eb8f8480ce18dc-x9-11083.sat.sanitized,0.108624,0.0448814,0.325872,0.529121,0.497473
ded75c70f12da6a21788de8c1910bf19-fdmus_b21_130,0.0928696,0.207633,0.246119,0.500135,0.462918
d834f04ff73415ea2818bb4586afc240-fdmus_b15_285,0.0935426,0.212071,0.250387,0.496275,0.463965
f603fd6fbda4264d9ca3ca6e1ddf6f0e-unif-k5-r21.3-v120-c2556-S1070443005-075,0.0,0.0525691,0.0749041,0.213954,0.206797
12bb20e3ad925897977f85af71db7c94-combined-crypto1-wff-seed-121-wffvars-500-cryptocplx-31-overlap-2,0.167102,0.564421,0.56169,0.278531,0.23188
6e789d6b080067f2ecf0b167b77fb80d-rand_net60-60-5.shuffled,0.0969985,0.156336,0.178201,0.519455,0.469645
62d0a3164d5206d5aad460ccc1b6cad2-unif-k3-r4.25-v420-c1785-S565564805-059,0.0,0.149521,0.214908,0.335022,0.33406
7b7366eced630feb06d47056296041ab-connm-ue-csp-sat-n600-d0.04-s1211252026.used-as.sat04-978,0.0064125,0.191736,0.569701,0.349845,0.350682
8a582936539d512482f0a228287ec89e-x9-04025.sat.sanitized,0.108415,0.0540162,0.331218,0.528922,0.497549
44b54e58f765fc6287f73da16d3455b6-x9-02042.sat.sanitized,0.108598,0.0424853,0.324779,0.529178,0.497547
87078e29f06cb461491342524817903c-x2_24.shuffled,0.00355844,0.00698869,0.00698869,0.474481,0.33657
1c300044d170d80deef2cc33e37273c9-unif-k7-r85-v220-c18700-S879514135-06,0.0,0.0230663,0.0322537,0.155131,0.148869
9e2a1e2c5f5301033d8a493f3190e92c-unif-k6-r43.37-v67-c2906-S8674615719480167063,0.0,0.0301795,0.0464017,0.201905,0.183298
f0102488b922811ab476e2ff9408820a-unif-k4-r9.223-v7800-c71939-S5323214554426530702,0.0,0.0920128,0.130967,0.250146,0.250076
563b736bd9c9bcb105445bdd242c1bd6-unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN,0.0,0.157008,0.218944,0.333485,0.333392
a1712d810f742392ab9f27dc8f75d02d-all.used-as.sat04-986,0.095327,0.272072,0.328271,0.476222,0.460476
7ca5d988edbf4c68de44a06650d0e639-bench_1198.smt2,0.094649,0.269388,0.272404,0.447464,0.39402
805b2f7be5ac533c648a073e6ca25ce8-hgen2-v700-s504028057,0.0,0.0299285,0.0357143,0.333333,0.333333
beecad67ce18e76c41dfe61fd070f815-x9-06079.sat.sanitized,0.108514,0.0482391,0.327977,0.529038,0.497527
e413c9b2f778c586990a054dff100d89-e2_1.c.smt2-stp212,0.0942918,0.269429,0.276261,0.39729,0.369486
f33499dfade4abf93ae88b1f50d9e6b4-unif-k3-r4.267-v9400-c40110-S3542306564360651541,0.0,0.156583,0.219004,0.333409,0.333379
bb0e52bdee5a6d247eb2e6d8f5ae6fd2-6s10,0.0952425,0.245061,0.284527,0.466692,0.449017
1ba621065a0384b2c53a060b822fd5c3-x9-12018.sat.sanitized,0.108505,0.048542,0.328161,0.529043,0.497545
